Symbol,Time,Open,High,Low,Close,Volume,Wap,Count
MNQ,2021-03-18T22:00:00Z,12795,12812,12791.25,12804.75,111,12801.5,60
MNQ,2021-03-18T22:00:05Z,12812.5,12814.5,12806.5,12806.5,74,12812.625,38
MNQ,2021-03-18T22:00:10Z,12807.75,12809.25,12805.5,12808.75,48,12807.625,24
MNQ,2021-03-18T22:00:15Z,12808.75,12809,12807,12808.25,27,12807.875,19
MNQ,2021-03-18T22:00:20Z,12807.25,12811.5,12807.25,12807.75,54,12809.375,23
MNQ,2021-03-18T22:00:25Z,12808,12811.25,12807,12808.5,28,12809.25,23
MNQ,2021-03-18T22:00:30Z,12810,12810,12808.75,12808.75,14,12809.35,13
MNQ,2021-03-18T22:00:35Z,12808.75,12808.75,12808,12808.5,16,12808.475,7
MNQ,2021-03-18T22:00:40Z,12808.25,12810,12808.25,12809.25,8,12809.2,7
MNQ,2021-03-18T22:00:45Z,12809.25,12812.25,12808.5,12809.25,31,12810.075,26
MNQ,2021-03-18T22:00:50Z,12810.75,12811.75,12809.75,12811.75,18,12810.425,11
MNQ,2021-03-18T22:00:55Z,12811.75,12812.25,12810.25,12811.25,16,12810.95,12
MNQ,2021-03-18T22:01:00Z,12810.75,12812.25,12810.5,12811.75,21,12811.5,16
MNQ,2021-03-18T22:01:05Z,12813,12814.5,12812.75,12812.75,28,12813.75,15
MNQ,2021-03-18T22:01:10Z,12813.75,12814.75,12812.75,12813.75,16,12813.525,14
MNQ,2021-03-18T22:01:15Z,12813,12813.5,12811,12812.25,19,12812.125,17
MNQ,2021-03-18T22:01:20Z,12812.25,12812.75,12811.5,12812.25,15,12812.4,7
MNQ,2021-03-18T22:01:25Z,12811.75,12812.25,12810,12810.75,31,12810.725,21
MNQ,2021-03-18T22:01:30Z,12810,12814.25,12810,12814.25,29,12813.025,21
MNQ,2021-03-18T22:01:35Z,12813.25,12815.5,12812.25,12812.25,24,12814.275,15
MNQ,2021-03-18T22:01:40Z,12811.75,12811.75,12810.75,12810.75,8,12811.15,7
