Symbol,Time,Open,High,Low,Close,Volume,Wap,Count
MNQ,2021-03-14T22:00:00Z,12929.25,12955.25,12929.25,12953.75,113,12947.325,48
MNQ,2021-03-14T22:00:05Z,12954,12957,12950.25,12951.75,23,12953,18
MNQ,2021-03-14T22:00:10Z,12951.75,12951.75,12945.75,12947.25,34,12948.975,24
MNQ,2021-03-14T22:00:15Z,12947,12947.5,12944.75,12944.75,15,12946.35,12
MNQ,2021-03-14T22:00:20Z,12943.75,12944.5,12942.75,12943.25,13,12943.8,11
MNQ,2021-03-14T22:00:25Z,12944.25,12945,12941.75,12942.5,33,12943.675,26
MNQ,2021-03-14T22:00:30Z,12942.75,12944.25,12942,12942.75,17,12942.7,9
MNQ,2021-03-14T22:00:35Z,12944.25,12944.25,12939.5,12941.25,16,12941.775,14
MNQ,2021-03-14T22:00:40Z,12941.75,12943.25,12940.75,12943,10,12942.275,8
MNQ,2021-03-14T22:00:45Z,12944.25,12945,12943,12945,13,12944.225,9
MNQ,2021-03-14T22:00:50Z,12945.25,12948.5,12945.25,12946.25,23,12946.875,20
MNQ,2021-03-14T22:00:55Z,12947.25,12948.5,12947.25,12948.5,6,12948.175,4
MNQ,2021-03-14T22:01:00Z,12948.75,12960.75,12948.25,12960.75,67,12953.75,44
MNQ,2021-03-14T22:01:05Z,12960.75,12965.25,12958.75,12960.75,44,12961.625,35
MNQ,2021-03-14T22:01:10Z,12958.25,12958.25,12953,12954.75,26,12955.575,18
MNQ,2021-03-14T22:01:15Z,12954.75,12954.75,12953.25,12953.25,18,12953.7,10
MNQ,2021-03-14T22:01:20Z,12952,12955.5,12951,12955.5,27,12953.25,21
MNQ,2021-03-14T22:01:25Z,12954.5,12956.5,12954.25,12956.5,14,12955.5,10
MNQ,2021-03-14T22:01:30Z,12955,12955.75,12953.25,12955.75,17,12955.1,12
MNQ,2021-03-14T22:01:35Z,12955.5,12957.25,12955.25,12955.25,18,12955.75,9
MNQ,2021-03-14T22:01:40Z,12955,12957,12954.75,12954.75,15,12956.275,8
MNQ,2021-03-14T22:01:45Z,12956.75,12958.75,12956.75,12958.25,24,12957.675,15
MNQ,2021-03-14T22:01:50Z,12959.25,12960,12958.25,12958.25,25,12959.2,16
MNQ,2021-03-14T22:01:55Z,12959.25,12959.75,12958.25,12958.75,5,12958.95,5
MNQ,2021-03-14T22:02:00Z,12957,12957.75,12955.25,12956.25,15,12956.6,11
MNQ,2021-03-14T22:02:05Z,12956.75,12958.25,12956.75,12956.75,8,12957.375,8
MNQ,2021-03-14T22:02:10Z,12955.25,12955.5,12954.75,12955.5,10,12955.125,4
