Symbol,Time,Open,High,Low,Close,Volume,Wap,Count
MNQ,2021-04-12T22:00:00Z,13825.5,13826.75,13824.5,13826.75,47,13825.925,30
MNQ,2021-04-12T22:00:05Z,13824.75,13827.25,13824.5,13827.25,34,13826.3,20
MNQ,2021-04-12T22:00:10Z,13827.25,13827.75,13826.25,13826.25,22,13826.95,13
MNQ,2021-04-12T22:00:15Z,13826.75,13826.75,13823.25,13823.25,38,13824.775,19
MNQ,2021-04-12T22:00:20Z,13824.25,13827,13824.25,13826.5,28,13825.8,25
MNQ,2021-04-12T22:00:25Z,13826.5,13829,13826,13827.5,60,13828.1,37
MNQ,2021-04-12T22:00:30Z,13829,13832.75,13829,13832,125,13831.125,61
MNQ,2021-04-12T22:00:35Z,13831.75,13832.75,13828.75,13829.5,66,13830.475,43
MNQ,2021-04-12T22:00:40Z,13829.5,13831.5,13829.5,13831.5,17,13830.55,10
MNQ,2021-04-12T22:00:45Z,13830.25,13831,13828.25,13829.25,14,13830.05,11
MNQ,2021-04-12T22:00:50Z,13828.75,13828.75,13827.75,13828.25,13,13828.45,7
MNQ,2021-04-12T22:00:55Z,13828.75,13830,13828.75,13830,20,13829.2,10
MNQ,2021-04-12T22:01:00Z,13830,13833,13830,13832.25,83,13831.625,43
MNQ,2021-04-12T22:01:05Z,13831.25,13831.75,13830.75,13830.75,13,13831.125,8
MNQ,2021-04-12T22:01:10Z,13830.75,13830.75,13829,13829,27,13830.075,12
MNQ,2021-04-12T22:01:15Z,13830,13830,13828.75,13828.75,4,13829.45,4
MNQ,2021-04-12T22:01:20Z,13828.5,13829.25,13828.5,13829,10,13828.85,7
MNQ,2021-04-12T22:01:25Z,13829,13829,13828.5,13828.75,8,13828.625,4
MNQ,2021-04-12T22:01:30Z,13828.75,13828.75,13828.75,13828.75,0,13828.75,0
MNQ,2021-04-12T22:01:35Z,13828.5,13828.5,13828,13828.25,8,13828.125,5
MNQ,2021-04-12T22:01:40Z,13828.5,13828.5,13828,13828,4,13828.325,4
MNQ,2021-04-12T22:01:45Z,13828.5,13828.75,13827.75,13828.25,16,13828.15,9
MNQ,2021-04-12T22:01:50Z,13827.5,13827.75,13826.75,13827.75,24,13827.075,13
MNQ,2021-04-12T22:01:55Z,13827.25,13827.25,13826.5,13826.75,13,13826.95,9
MNQ,2021-04-12T22:02:00Z,13827,13827.25,13827,13827.25,4,13827.2,3
MNQ,2021-04-12T22:02:05Z,13827.25,13828.75,13827.25,13828.75,8,13827.9,7
MNQ,2021-04-12T22:02:10Z,13827.75,13828.75,13827.5,13827.5,9,13827.95,6
MNQ,2021-04-12T22:02:15Z,13827.75,13827.75,13827.25,13827.5,8,13827.475,4
MNQ,2021-04-12T22:02:20Z,13827,13828.75,13826.75,13828.75,11,13827.5,7
MNQ,2021-04-12T22:02:25Z,13828.5,13828.5,13828.5,13828.5,1,13828.5,1
MNQ,2021-04-12T22:02:30Z,13828,13828,13827.5,13827.5,6,13827.7,4
MNQ,2021-04-12T22:02:35Z,13827.25,13827.25,13827.25,13827.25,13,13827.25,7
MNQ,2021-04-12T22:02:40Z,13827.25,13827.25,13827.25,13827.25,1,13827.25,1
MNQ,2021-04-12T22:02:45Z,13827.25,13828,13827.25,13828,8,13827.6,5
MNQ,2021-04-12T22:02:50Z,13828.25,13828.25,13828.25,13828.25,1,13828.25,1
MNQ,2021-04-12T22:02:55Z,13828.25,13829,13828.25,13828.5,4,13828.625,4
MNQ,2021-04-12T22:03:00Z,13828.5,13828.5,13828.5,13828.5,0,13828.5,0
MNQ,2021-04-12T22:03:05Z,13828.5,13829,13828.5,13829,5,13828.8,3
MNQ,2021-04-12T22:03:10Z,13828.75,13828.75,13828.25,13828.25,9,13828.35,4
MNQ,2021-04-12T22:03:15Z,13828.5,13828.5,13827.5,13827.75,9,13827.975,6
MNQ,2021-04-12T22:03:20Z,13827.5,13827.75,13827.25,13827.25,5,13827.5,5
MNQ,2021-04-12T22:03:25Z,13827.25,13827.75,13827,13827.75,6,13827.25,4
MNQ,2021-04-12T22:03:30Z,13827.75,13828.25,13827,13827,16,13827.7,6
MNQ,2021-04-12T22:03:35Z,13827.75,13827.75,13827.25,13827.25,3,13827.575,2
MNQ,2021-04-12T22:03:40Z,13828,13828,13827.25,13827.5,13,13827.525,5
MNQ,2021-04-12T22:03:45Z,13827.25,13827.75,13827.25,13827.75,7,13827.475,5
MNQ,2021-04-12T22:03:50Z,13828,13830.5,13828,13830.5,30,13829.55,13
MNQ,2021-04-12T22:03:55Z,13830,13831.5,13830,13831.5,20,13831,8
MNQ,2021-04-12T22:04:00Z,13831.75,13833,13831.5,13832.75,38,13832.225,23
MNQ,2021-04-12T22:04:05Z,13831.75,13832.75,13831,13831,14,13831.775,9
MNQ,2021-04-12T22:04:10Z,13830,13830.5,13830,13830.5,6,13830.3,4
MNQ,2021-04-12T22:04:15Z,13829.75,13830,13829.5,13829.75,4,13829.75,4
MNQ,2021-04-12T22:04:20Z,13829.25,13829.25,13829.25,13829.25,2,13829.25,2
MNQ,2021-04-12T22:04:25Z,13829.75,13829.75,13829.75,13829.75,2,13829.75,2
MNQ,2021-04-12T22:04:30Z,13829.75,13829.75,13829.25,13829.75,11,13829.5,7
MNQ,2021-04-12T22:04:35Z,13829.5,13829.5,13829.5,13829.5,4,13829.5,4
MNQ,2021-04-12T22:04:40Z,13829.5,13829.75,13829.5,13829.75,12,13829.7,6
MNQ,2021-04-12T22:04:45Z,13829.5,13829.75,13829.25,13829.5,8,13829.575,8
MNQ,2021-04-12T22:04:50Z,13830,13830,13829.75,13829.75,2,13829.875,2
MNQ,2021-04-12T22:04:55Z,13829.75,13829.75,13828.5,13828.5,6,13829.175,6
MNQ,2021-04-12T22:05:00Z,13829.25,13830,13829.25,13829.5,19,13829.575,10
