Symbol,Time,Open,High,Low,Close,Volume,Wap,Count
MNQ,2021-04-06T22:00:00Z,13580,13585,13580,13582.75,65,13582.575,32
MNQ,2021-04-06T22:00:05Z,13582.75,13583.25,13581.75,13582.25,10,13582.525,8
MNQ,2021-04-06T22:00:10Z,13583,13583.25,13581.75,13583.25,24,13582.725,9
MNQ,2021-04-06T22:00:15Z,13581.5,13583.25,13581.5,13583.25,6,13582.325,6
MNQ,2021-04-06T22:00:20Z,13583.25,13584.25,13582.25,13582.25,17,13583.3,10
MNQ,2021-04-06T22:00:25Z,13582.75,13584,13582.25,13582.25,13,13583.125,11
MNQ,2021-04-06T22:00:30Z,13583.25,13583.25,13583.25,13583.25,2,13583.25,1
MNQ,2021-04-06T22:00:35Z,13582.75,13583.25,13582.25,13582.75,12,13582.525,7
MNQ,2021-04-06T22:00:40Z,13581.5,13581.5,13580.5,13580.75,24,13581.05,10
MNQ,2021-04-06T22:00:45Z,13581.25,13581.25,13580.25,13580.25,4,13580.575,3
MNQ,2021-04-06T22:00:50Z,13580.25,13581.75,13580.25,13581.5,15,13581.25,7
MNQ,2021-04-06T22:00:55Z,13581,13581,13581,13581,1,13581,1
MNQ,2021-04-06T22:01:00Z,13580.75,13583.25,13580,13583.25,25,13581.35,12
MNQ,2021-04-06T22:01:05Z,13582.75,13582.75,13582,13582.5,8,13582.375,5
MNQ,2021-04-06T22:01:10Z,13581.5,13581.5,13581.5,13581.5,3,13581.5,1
MNQ,2021-04-06T22:01:15Z,13581.5,13582.75,13581.25,13581.5,7,13581.9,6
MNQ,2021-04-06T22:01:20Z,13582,13582.25,13581,13581.25,10,13581.75,7
MNQ,2021-04-06T22:01:25Z,13581.75,13581.75,13581.75,13581.75,1,13581.75,1
MNQ,2021-04-06T22:01:30Z,13582,13582.25,13582,13582.25,3,13582.075,3
MNQ,2021-04-06T22:01:35Z,13582.25,13582.25,13582.25,13582.25,1,13582.25,1
MNQ,2021-04-06T22:01:40Z,13581.25,13581.25,13580.75,13580.75,12,13581.075,11
MNQ,2021-04-06T22:01:45Z,13580.5,13580.5,13579,13579.5,18,13579.55,10
MNQ,2021-04-06T22:01:50Z,13579,13579,13576.75,13576.75,15,13577.85,10
MNQ,2021-04-06T22:01:55Z,13576.75,13578.75,13576.5,13578.25,14,13577.8,10
MNQ,2021-04-06T22:02:00Z,13578,13578.75,13577.75,13578.25,14,13578.075,11
MNQ,2021-04-06T22:02:05Z,13578.5,13578.75,13578.5,13578.75,10,13578.55,5
MNQ,2021-04-06T22:02:10Z,13578.5,13579,13578.5,13579,3,13578.675,2
MNQ,2021-04-06T22:02:15Z,13579,13579.25,13578.5,13578.5,10,13578.9,9
MNQ,2021-04-06T22:02:20Z,13578.5,13578.5,13577.25,13578.25,13,13577.825,9
MNQ,2021-04-06T22:02:25Z,13577.25,13578.25,13577.25,13578.25,7,13578.1,7
MNQ,2021-04-06T22:02:30Z,13578.25,13579.25,13578.25,13578.75,10,13578.675,9
MNQ,2021-04-06T22:02:35Z,13578.75,13578.75,13578,13578.75,7,13578.575,7
MNQ,2021-04-06T22:02:40Z,13578.75,13578.75,13577.25,13577.25,13,13577.6,8
MNQ,2021-04-06T22:02:45Z,13578,13578.5,13577.25,13577.25,8,13577.9,7
MNQ,2021-04-06T22:02:50Z,13578,13578,13576.25,13576.25,8,13577.025,7
MNQ,2021-04-06T22:02:55Z,13576.75,13576.75,13576.25,13576.25,8,13576.375,5
MNQ,2021-04-06T22:03:00Z,13577,13577.25,13576.5,13576.5,6,13576.925,6
MNQ,2021-04-06T22:03:05Z,13576.25,13577.25,13576.25,13577.25,7,13576.925,6
MNQ,2021-04-06T22:03:10Z,13577.25,13578.75,13577.25,13578.75,9,13578.575,3
MNQ,2021-04-06T22:03:15Z,13578.25,13578.75,13578.25,13578.25,5,13578.45,4
