Symbol,Time,Open,High,Low,Close,Volume,Wap,Count
MNQ,2021-04-25T22:00:00Z,13915,13921,13911.5,13916.25,142,13915.525,67
MNQ,2021-04-25T22:00:05Z,13916.5,13916.5,13912.5,13914.75,62,13914.825,39
MNQ,2021-04-25T22:00:10Z,13914.75,13915.5,13910.5,13911.25,77,13913.025,56
MNQ,2021-04-25T22:00:15Z,13910,13911.75,13909.25,13910.25,48,13910.275,33
MNQ,2021-04-25T22:00:20Z,13911.25,13913,13908.75,13911.5,80,13910.675,40
MNQ,2021-04-25T22:00:25Z,13912.75,13913.25,13912,13912,19,13912.65,17
MNQ,2021-04-25T22:00:30Z,13911.75,13911.75,13909.25,13909.75,42,13910.6,27
MNQ,2021-04-25T22:00:35Z,13910,13910.25,13909.25,13909.25,14,13909.875,10
MNQ,2021-04-25T22:00:40Z,13909,13910.25,13908.75,13909.5,24,13909.375,17
MNQ,2021-04-25T22:00:45Z,13910,13914.5,13909.25,13913.75,43,13912.45,25
MNQ,2021-04-25T22:00:50Z,13914.25,13914.75,13913.25,13914.25,37,13914.175,27
MNQ,2021-04-25T22:00:55Z,13914.5,13914.75,13913.25,13913.5,53,13913.9,22
MNQ,2021-04-25T22:01:00Z,13914.5,13917.25,13914.5,13914.75,56,13915.875,40
MNQ,2021-04-25T22:01:05Z,13915.25,13917.75,13914.75,13917.25,39,13916.95,27
MNQ,2021-04-25T22:01:10Z,13916.25,13917.75,13915.75,13915.75,42,13916.8,20
MNQ,2021-04-25T22:01:15Z,13917,13917.25,13916.25,13917,15,13916.65,14
MNQ,2021-04-25T22:01:20Z,13916.5,13917.5,13916.5,13917.5,35,13917.05,25
MNQ,2021-04-25T22:01:25Z,13917.5,13918.25,13917,13918,34,13917.775,28
MNQ,2021-04-25T22:01:30Z,13918,13919.5,13917.75,13919.5,33,13918.775,24
MNQ,2021-04-25T22:01:35Z,13919.25,13922,13919.25,13922,102,13920.575,52
MNQ,2021-04-25T22:01:40Z,13922,13922,13920.5,13920.75,50,13921.3,25
MNQ,2021-04-25T22:01:45Z,13921.25,13922,13919.25,13919.5,77,13921.075,45
MNQ,2021-04-25T22:01:50Z,13919.75,13921,13918.75,13921,36,13919.575,23
MNQ,2021-04-25T22:01:55Z,13920.75,13921.75,13920.5,13920.5,16,13921.15,13
MNQ,2021-04-25T22:02:00Z,13920.75,13923.25,13920.75,13922,42,13922.1,28
MNQ,2021-04-25T22:02:05Z,13922,13923.25,13922,13922.75,19,13922.675,16
MNQ,2021-04-25T22:02:10Z,13922.75,13924.25,13922.75,13923.5,44,13923.8,29
MNQ,2021-04-25T22:02:15Z,13924.25,13924.25,13922.25,13923,30,13923.125,25
MNQ,2021-04-25T22:02:20Z,13923.25,13923.25,13921.25,13921.5,19,13922.125,10
MNQ,2021-04-25T22:02:25Z,13921.75,13922.25,13921.5,13921.5,20,13921.825,10
MNQ,2021-04-25T22:02:30Z,13921.75,13922.75,13921.5,13922.5,19,13922.075,16
MNQ,2021-04-25T22:02:35Z,13921.75,13922.5,13921.75,13922.5,3,13922,3
MNQ,2021-04-25T22:02:40Z,13922.5,13922.75,13922,13922.5,8,13922.325,6
MNQ,2021-04-25T22:02:45Z,13922.25,13922.25,13922,13922.25,4,13922.2,3
MNQ,2021-04-25T22:02:50Z,13921.75,13921.75,13921.75,13921.75,1,13921.75,1
MNQ,2021-04-25T22:02:55Z,13922.5,13922.5,13922.5,13922.5,8,13922.5,6
MNQ,2021-04-25T22:03:00Z,13922.75,13922.75,13922,13922.75,8,13922.35,6
MNQ,2021-04-25T22:03:05Z,13922.75,13923,13922.25,13922.75,10,13922.6,9
MNQ,2021-04-25T22:03:10Z,13923,13923.5,13922.75,13923.5,21,13923,7
MNQ,2021-04-25T22:03:15Z,13923,13923.5,13922.25,13923,18,13922.775,10
MNQ,2021-04-25T22:03:20Z,13923,13923.75,13923,13923.75,5,13923.35,4
MNQ,2021-04-25T22:03:25Z,13923.5,13925,13923.25,13924.25,61,13924.275,38
MNQ,2021-04-25T22:03:30Z,13924.25,13925.5,13924.25,13924.75,17,13924.9,12
MNQ,2021-04-25T22:03:35Z,13925,13925.5,13924.5,13925,22,13925.15,20
MNQ,2021-04-25T22:03:40Z,13925.5,13925.75,13925,13925.25,32,13925.325,20
MNQ,2021-04-25T22:03:45Z,13925,13925.5,13924.25,13925.5,15,13924.85,11
MNQ,2021-04-25T22:03:50Z,13925.5,13925.75,13925.25,13925.25,49,13925.5,11
MNQ,2021-04-25T22:03:55Z,13925.5,13925.5,13924.75,13924.75,11,13925.125,9
MNQ,2021-04-25T22:04:00Z,13925.5,13925.5,13923.5,13923.75,16,13924.025,14
MNQ,2021-04-25T22:04:05Z,13923.5,13924.25,13923.25,13924,21,13923.75,18
MNQ,2021-04-25T22:04:10Z,13923.75,13924,13923.25,13923.75,8,13923.725,5
MNQ,2021-04-25T22:04:15Z,13924.25,13924.25,13923.5,13924,9,13923.775,8
MNQ,2021-04-25T22:04:20Z,13923.25,13923.75,13923,13923,9,13923.225,7
MNQ,2021-04-25T22:04:25Z,13923.25,13923.75,13923,13923.75,5,13923.35,4
MNQ,2021-04-25T22:04:30Z,13923.25,13924.5,13923,13924.5,24,13923.725,12
MNQ,2021-04-25T22:04:35Z,13924,13924.5,13924,13924,6,13924.075,3
MNQ,2021-04-25T22:04:40Z,13924.5,13925,13924.25,13924.75,13,13924.775,8
MNQ,2021-04-25T22:04:45Z,13924.25,13924.75,13924.25,13924.5,5,13924.5,5
MNQ,2021-04-25T22:04:50Z,13924.5,13924.5,13924.5,13924.5,2,13924.5,2
MNQ,2021-04-25T22:04:55Z,13924.5,13924.75,13924.5,13924.5,4,13924.575,4
MNQ,2021-04-25T22:05:00Z,13924.75,13925.5,13924.75,13925,12,13925.075,9
MNQ,2021-04-25T22:05:05Z,13924.5,13925.5,13924.5,13925.5,12,13925,8
MNQ,2021-04-25T22:05:10Z,13924.75,13925.25,13924.75,13925.25,11,13925.05,8
MNQ,2021-04-25T22:05:15Z,13925,13925.5,13925,13925,4,13925.125,4
MNQ,2021-04-25T22:05:20Z,13925,13925,13924.75,13924.75,8,13924.85,5
MNQ,2021-04-25T22:05:25Z,13925,13925.25,13924.75,13924.75,4,13924.95,3
MNQ,2021-04-25T22:05:30Z,13925.5,13925.5,13924.75,13925,5,13925.15,4
MNQ,2021-04-25T22:05:35Z,13924.75,13924.75,13924.75,13924.75,1,13924.75,1
MNQ,2021-04-25T22:05:40Z,13924.75,13925,13924.5,13924.5,9,13924.75,4
MNQ,2021-04-25T22:05:45Z,13924.5,13924.75,13924.5,13924.5,11,13924.55,5
MNQ,2021-04-25T22:05:50Z,13924.5,13924.5,13924.25,13924.5,3,13924.425,3
MNQ,2021-04-25T22:05:55Z,13924.25,13924.75,13924.25,13924.75,16,13924.35,8
MNQ,2021-04-25T22:06:00Z,13924.25,13924.25,13923.75,13924.25,21,13924,4
MNQ,2021-04-25T22:06:05Z,13923.5,13923.75,13923.5,13923.75,4,13923.575,3
MNQ,2021-04-25T22:06:10Z,13923.75,13924,13923.75,13924,7,13923.9,5
MNQ,2021-04-25T22:06:15Z,13924.25,13924.5,13924,13924,17,13924.225,9
MNQ,2021-04-25T22:06:20Z,13924.25,13924.25,13923.75,13923.75,9,13923.95,6
MNQ,2021-04-25T22:06:25Z,13924,13924,13924,13924,2,13924,2
MNQ,2021-04-25T22:06:30Z,13924,13924.5,13924,13924,4,13924.2,4
MNQ,2021-04-25T22:06:35Z,13924,13924,13922.5,13922.5,27,13923.25,9
MNQ,2021-04-25T22:06:40Z,13922.5,13922.75,13922.25,13922.25,30,13922.45,12
MNQ,2021-04-25T22:06:45Z,13922.25,13922.5,13922,13922.5,9,13922.25,7
MNQ,2021-04-25T22:06:50Z,13922,13922.5,13921.75,13922.5,13,13922.025,8
MNQ,2021-04-25T22:06:55Z,13921.5,13921.75,13920.25,13920.25,24,13921.025,19
MNQ,2021-04-25T22:07:00Z,13920.75,13921,13920.25,13920.5,23,13920.55,16
MNQ,2021-04-25T22:07:05Z,13920.75,13920.75,13920,13920.5,6,13920.375,5
MNQ,2021-04-25T22:07:10Z,13920.75,13921,13920,13921,23,13920.525,9
MNQ,2021-04-25T22:07:15Z,13921,13921.25,13920.75,13920.75,12,13921.025,8
MNQ,2021-04-25T22:07:20Z,13921,13921,13921,13921,5,13921,2
MNQ,2021-04-25T22:07:25Z,13920.5,13920.75,13920,13920,14,13920.175,8
MNQ,2021-04-25T22:07:30Z,13919.75,13920.25,13919.75,13919.75,7,13919.975,6
MNQ,2021-04-25T22:07:35Z,13920.25,13920.25,13919.25,13919.5,13,13919.45,8
MNQ,2021-04-25T22:07:40Z,13919.75,13919.75,13917,13917.75,43,13918.475,23
MNQ,2021-04-25T22:07:45Z,13918.25,13919.5,13917.75,13918.25,34,13918.675,24
MNQ,2021-04-25T22:07:50Z,13918.75,13919,13918.5,13918.5,13,13918.675,7
MNQ,2021-04-25T22:07:55Z,13918.25,13919,13918.25,13919,8,13918.7,8
MNQ,2021-04-25T22:08:00Z,13918.75,13918.75,13918.25,13918.75,10,13918.525,4
MNQ,2021-04-25T22:08:05Z,13919.25,13919.25,13918.5,13918.5,13,13919.125,8
MNQ,2021-04-25T22:08:10Z,13918.25,13918.5,13918,13918,4,13918.325,4
MNQ,2021-04-25T22:08:15Z,13917.75,13918.25,13916.75,13916.75,45,13917.35,18
MNQ,2021-04-25T22:08:20Z,13917.25,13917.5,13917.25,13917.5,5,13917.3,4
MNQ,2021-04-25T22:08:25Z,13918,13918,13918,13918,1,13918,1
MNQ,2021-04-25T22:08:30Z,13918.25,13918.25,13917.75,13917.75,27,13918.225,6
MNQ,2021-04-25T22:08:35Z,13918,13918.25,13918,13918,14,13918.225,4
MNQ,2021-04-25T22:08:40Z,13917.75,13918.5,13917.75,13918.5,8,13918.1,6
MNQ,2021-04-25T22:08:45Z,13918.25,13918.25,13915.25,13915.25,73,13916.95,21
MNQ,2021-04-25T22:08:50Z,13915.25,13915.75,13914,13914.25,51,13914.8,26
MNQ,2021-04-25T22:08:55Z,13914,13914.25,13913,13913.5,33,13913.55,20
MNQ,2021-04-25T22:09:00Z,13913,13913.5,13912.25,13912.75,60,13912.825,39
MNQ,2021-04-25T22:09:05Z,13913.5,13914,13912.75,13913.25,22,13913.225,15
MNQ,2021-04-25T22:09:10Z,13913.75,13913.75,13913.25,13913.5,7,13913.4,4
MNQ,2021-04-25T22:09:15Z,13914.25,13914.25,13913.75,13914.25,9,13914.1,7
MNQ,2021-04-25T22:09:20Z,13914,13914.5,13914,13914.25,3,13914.25,3
MNQ,2021-04-25T22:09:25Z,13914.75,13915.25,13914,13914.5,20,13914.575,12
MNQ,2021-04-25T22:09:30Z,13914.75,13915.25,13914.75,13915.25,8,13915.025,6
MNQ,2021-04-25T22:09:35Z,13915.5,13915.5,13914.75,13915.25,15,13915.225,10
MNQ,2021-04-25T22:09:40Z,13915.25,13915.25,13914.5,13915,26,13914.8,10
MNQ,2021-04-25T22:09:45Z,13914.75,13914.75,13914.75,13914.75,2,13914.75,2
MNQ,2021-04-25T22:09:50Z,13914,13914,13913.75,13914,13,13913.925,3
MNQ,2021-04-25T22:09:55Z,13914.25,13914.75,13914.25,13914.5,10,13914.425,6
MNQ,2021-04-25T22:10:00Z,13914,13914,13911.75,13911.75,41,13912.9,18
MNQ,2021-04-25T22:10:05Z,13911.75,13912.25,13911.5,13912,9,13911.8,9
MNQ,2021-04-25T22:10:10Z,13912.25,13912.75,13912.25,13912.75,6,13912.325,3
MNQ,2021-04-25T22:10:15Z,13912.5,13912.75,13912.5,13912.75,5,13912.6,5
MNQ,2021-04-25T22:10:20Z,13912.75,13913,13912.25,13912.5,12,13912.65,8
MNQ,2021-04-25T22:10:25Z,13912.75,13913,13912.25,13912.25,17,13912.625,12
MNQ,2021-04-25T22:10:30Z,13912.25,13912.25,13911.75,13911.75,10,13911.85,6
MNQ,2021-04-25T22:10:35Z,13911.75,13912.25,13911.75,13912.25,7,13912,5
MNQ,2021-04-25T22:10:40Z,13912.5,13913.25,13912,13913.25,16,13912.6,13
MNQ,2021-04-25T22:10:45Z,13913,13913.5,13912.75,13913.5,16,13913.025,13
MNQ,2021-04-25T22:10:50Z,13913.5,13913.75,13913,13913.5,25,13913.5,17
MNQ,2021-04-25T22:10:55Z,13913.25,13914.25,13913.25,13914,10,13914.05,6
MNQ,2021-04-25T22:11:00Z,13914,13914.25,13914,13914.25,2,13914.125,2
MNQ,2021-04-25T22:11:05Z,13914.25,13915.75,13914.25,13915.25,38,13915.075,20
MNQ,2021-04-25T22:11:10Z,13915.5,13916.75,13915.25,13916.25,42,13916.075,27
MNQ,2021-04-25T22:11:15Z,13915.5,13915.75,13914.25,13914.75,56,13914.95,19
MNQ,2021-04-25T22:11:20Z,13914.25,13915,13914.25,13915,3,13914.75,3
MNQ,2021-04-25T22:11:25Z,13915,13915.5,13914.5,13914.5,3,13915,3
MNQ,2021-04-25T22:11:30Z,13914.5,13915,13914.5,13915,8,13914.575,3
MNQ,2021-04-25T22:11:35Z,13914.75,13914.75,13914.75,13914.75,1,13914.75,1
MNQ,2021-04-25T22:11:40Z,13914.75,13915.25,13914.75,13915.25,3,13915,3
MNQ,2021-04-25T22:11:45Z,13915.25,13915.25,13915.25,13915.25,2,13915.25,2
MNQ,2021-04-25T22:11:50Z,13915,13915.25,13914.75,13914.75,15,13914.975,13
MNQ,2021-04-25T22:11:55Z,13915,13915,13915,13915,4,13915,3
MNQ,2021-04-25T22:12:00Z,13915,13915,13915,13915,15,13915,4
MNQ,2021-04-25T22:12:05Z,13915,13915,13914.75,13914.75,7,13914.825,2
MNQ,2021-04-25T22:12:10Z,13914.75,13914.75,13914.25,13914.25,18,13914.525,9
MNQ,2021-04-25T22:12:15Z,13914.25,13914.25,13914,13914,22,13914.025,6
MNQ,2021-04-25T22:12:20Z,13914.5,13914.5,13914,13914,5,13914.3,4
MNQ,2021-04-25T22:12:25Z,13914,13914,13913.5,13913.5,15,13913.7,9
MNQ,2021-04-25T22:12:30Z,13913.5,13914,13913.5,13913.75,7,13913.725,7
MNQ,2021-04-25T22:12:35Z,13913.5,13913.5,13913.5,13913.5,7,13913.5,1
MNQ,2021-04-25T22:12:40Z,13913.25,13914,13913.25,13913.5,3,13913.575,3
MNQ,2021-04-25T22:12:45Z,13913.75,13913.75,13913.25,13913.25,6,13913.325,4
MNQ,2021-04-25T22:12:50Z,13913.5,13913.5,13913,13913,5,13913.2,3
MNQ,2021-04-25T22:12:55Z,13913.25,13913.25,13913,13913,3,13913.175,2
MNQ,2021-04-25T22:13:00Z,13913.25,13913.75,13913.25,13913.5,14,13913.375,14
MNQ,2021-04-25T22:13:05Z,13913.75,13914,13913.25,13913.5,11,13913.575,6
MNQ,2021-04-25T22:13:10Z,13913,13913,13912,13912.5,21,13912.75,10
MNQ,2021-04-25T22:13:15Z,13912.25,13912.25,13912.25,13912.25,1,13912.25,1
MNQ,2021-04-25T22:13:20Z,13912.5,13912.75,13912.5,13912.75,3,13912.675,2
MNQ,2021-04-25T22:13:25Z,13913,13913.75,13912.75,13913.75,16,13913.225,11
MNQ,2021-04-25T22:13:30Z,13913.75,13913.75,13913.75,13913.75,1,13913.75,1
MNQ,2021-04-25T22:13:35Z,13913.75,13913.75,13913.75,13913.75,0,13913.75,0
MNQ,2021-04-25T22:13:40Z,13913.75,13914,13913.75,13914,5,13913.95,2
MNQ,2021-04-25T22:13:45Z,13914,13914.75,13913.75,13913.75,20,13914.275,8
MNQ,2021-04-25T22:13:50Z,13913.5,13914,13913.5,13913.5,8,13913.825,5
MNQ,2021-04-25T22:13:55Z,13913.5,13913.5,13913.5,13913.5,0,13913.5,0
MNQ,2021-04-25T22:14:00Z,13913.75,13914.25,13913.25,13913.25,16,13913.8,9
MNQ,2021-04-25T22:14:05Z,13913.75,13913.75,13913.25,13913.75,3,13913.575,3
MNQ,2021-04-25T22:14:10Z,13913.25,13913.25,13912.5,13912.75,14,13913,7
MNQ,2021-04-25T22:14:15Z,13913.25,13913.25,13913.25,13913.25,1,13913.25,1
MNQ,2021-04-25T22:14:20Z,13913.25,13913.25,13913.25,13913.25,1,13913.25,1
MNQ,2021-04-25T22:14:25Z,13912.5,13913.5,13912.25,13912.5,20,13912.925,11
MNQ,2021-04-25T22:14:30Z,13912.75,13913.5,13912.75,13913.5,8,13913.15,4
MNQ,2021-04-25T22:14:35Z,13913.5,13913.5,13913.5,13913.5,0,13913.5,0
MNQ,2021-04-25T22:14:40Z,13913.25,13913.25,13913.25,13913.25,3,13913.25,2
MNQ,2021-04-25T22:14:45Z,13913.5,13913.5,13913.5,13913.5,1,13913.5,1
MNQ,2021-04-25T22:14:50Z,13913.75,13914,13913.75,13913.75,15,13913.925,8
MNQ,2021-04-25T22:14:55Z,13913.75,13913.75,13913.75,13913.75,3,13913.75,2
MNQ,2021-04-25T22:15:00Z,13914.25,13914.5,13914.25,13914.25,16,13914.35,6
MNQ,2021-04-25T22:15:05Z,13914.5,13914.75,13914.25,13914.75,6,13914.45,3
MNQ,2021-04-25T22:15:10Z,13914.75,13915.5,13914.5,13915.5,15,13914.975,11
MNQ,2021-04-25T22:15:15Z,13915.5,13915.5,13915.25,13915.25,5,13915.45,2
MNQ,2021-04-25T22:15:20Z,13915.25,13915.25,13915.25,13915.25,2,13915.25,2
MNQ,2021-04-25T22:15:25Z,13915,13915,13915,13915,2,13915,1
MNQ,2021-04-25T22:15:30Z,13915,13915.75,13915,13915.5,5,13915.45,5
MNQ,2021-04-25T22:15:35Z,13915.75,13915.75,13915,13915,11,13915.175,7
MNQ,2021-04-25T22:15:40Z,13914.75,13915.25,13914.25,13914.25,19,13914.7,8
MNQ,2021-04-25T22:15:45Z,13914.5,13914.5,13914.5,13914.5,1,13914.5,1
MNQ,2021-04-25T22:15:50Z,13914.5,13915.5,13914.5,13915.5,14,13915.05,6
MNQ,2021-04-25T22:15:55Z,13915.25,13915.5,13915.25,13915.5,23,13915.4,12
