Symbol,Time,Open,High,Low,Close,Volume,Wap,Count
MNQ,2021-04-26T22:00:00Z,14023.25,14027.75,14015,14023,138,14022.75,96
MNQ,2021-04-26T22:00:05Z,14023,14023.25,14021,14022.25,44,14022.325,26
MNQ,2021-04-26T22:00:10Z,14021.75,14022.25,14021.5,14021.75,14,14021.95,9
MNQ,2021-04-26T22:00:15Z,14021.25,14023.5,14021.25,14023.5,10,14022.575,8
MNQ,2021-04-26T22:00:20Z,14022.5,14023.25,14022,14023,11,14022.45,8
MNQ,2021-04-26T22:00:25Z,14022,14022,14021.75,14021.75,21,14021.975,4
MNQ,2021-04-26T22:00:30Z,14021.25,14021.75,14021.25,14021.25,5,14021.35,5
MNQ,2021-04-26T22:00:35Z,14021.5,14022.25,14019.5,14021,30,14020.65,18
MNQ,2021-04-26T22:00:40Z,14021,14021,14019.25,14019.25,6,14019.925,6
MNQ,2021-04-26T22:00:45Z,14020,14020,14018.25,14019.75,62,14019.675,17
MNQ,2021-04-26T22:00:50Z,14019.25,14019.25,14018.5,14018.5,2,14018.875,2
MNQ,2021-04-26T22:00:55Z,14019.25,14019.75,14019.25,14019.75,5,14019.55,4
MNQ,2021-04-26T22:01:00Z,14020,14022.75,14020,14020.75,59,14021.325,35
MNQ,2021-04-26T22:01:05Z,14020.75,14020.75,14020.25,14020.25,7,14020.575,3
MNQ,2021-04-26T22:01:10Z,14020.5,14020.5,14018.75,14019.75,17,14019.575,15
MNQ,2021-04-26T22:01:15Z,14020,14020.25,14019.75,14019.75,13,14019.95,7
MNQ,2021-04-26T22:01:20Z,14020.25,14021,14020.25,14021,15,14020.825,8
MNQ,2021-04-26T22:01:25Z,14021,14021,14020.25,14020.5,4,14020.5,3
MNQ,2021-04-26T22:01:30Z,14020.5,14020.5,14018.5,14019.25,33,14019.575,15
MNQ,2021-04-26T22:01:35Z,14018.25,14018.5,14018,14018.5,6,14018.175,5
MNQ,2021-04-26T22:01:40Z,14019,14020,14018.5,14019.25,15,14019.475,10
MNQ,2021-04-26T22:01:45Z,14019,14019,14018.5,14018.5,7,14018.675,6
MNQ,2021-04-26T22:01:50Z,14018.75,14019.25,14018.5,14018.75,21,14018.8,12
MNQ,2021-04-26T22:01:55Z,14018.75,14019,14018.75,14019,3,14018.825,3
MNQ,2021-04-26T22:02:00Z,14018.75,14019,14018.75,14018.75,8,14018.775,7
MNQ,2021-04-26T22:02:05Z,14018.5,14019.25,14018.5,14018.75,10,14018.875,7
MNQ,2021-04-26T22:02:10Z,14018.75,14018.75,14018.75,14018.75,1,14018.75,1
MNQ,2021-04-26T22:02:15Z,14018.75,14020,14018.75,14020,19,14019.45,13
MNQ,2021-04-26T22:02:20Z,14020,14020.25,14019.75,14020.25,8,14019.975,5
MNQ,2021-04-26T22:02:25Z,14020.25,14020.5,14020.25,14020.25,7,14020.275,5
MNQ,2021-04-26T22:02:30Z,14020,14020.25,14020,14020,12,14020.125,10
MNQ,2021-04-26T22:02:35Z,14020,14020.75,14019.75,14020.25,28,14020.375,18
MNQ,2021-04-26T22:02:40Z,14020.25,14020.25,14019.5,14019.5,4,14019.7,4
MNQ,2021-04-26T22:02:45Z,14020,14020,14019,14019.5,16,14019.275,5
MNQ,2021-04-26T22:02:50Z,14019.25,14019.25,14019.25,14019.25,1,14019.25,1
MNQ,2021-04-26T22:02:55Z,14019.5,14019.5,14019.5,14019.5,1,14019.5,1
MNQ,2021-04-26T22:03:00Z,14019,14019,14019,14019,1,14019,1
MNQ,2021-04-26T22:03:05Z,14019,14019.5,14018.75,14018.75,4,14019.2,3
MNQ,2021-04-26T22:03:10Z,14018.75,14018.75,14018.75,14018.75,0,14018.75,0
MNQ,2021-04-26T22:03:15Z,14019.25,14020,14019.25,14019.75,11,14019.7,7
MNQ,2021-04-26T22:03:20Z,14019.75,14020,14019.75,14019.75,5,14019.8,4
MNQ,2021-04-26T22:03:25Z,14019.75,14020.25,14019.25,14020.25,19,14019.95,12
MNQ,2021-04-26T22:03:30Z,14020,14021.5,14019.75,14021.5,17,14020.65,13
MNQ,2021-04-26T22:03:35Z,14020.75,14021.25,14020.5,14021.25,13,14020.75,8
MNQ,2021-04-26T22:03:40Z,14021.75,14021.75,14020.25,14020.75,16,14020.775,11
MNQ,2021-04-26T22:03:45Z,14020.75,14021.25,14020.75,14021.25,2,14021,2
MNQ,2021-04-26T22:03:50Z,14021.25,14021.25,14021.25,14021.25,2,14021.25,2
MNQ,2021-04-26T22:03:55Z,14020.75,14021.25,14020.5,14020.5,14,14020.95,8
MNQ,2021-04-26T22:04:00Z,14020.5,14021,14020.5,14020.5,3,14020.675,3
MNQ,2021-04-26T22:04:05Z,14020.75,14020.75,14020.75,14020.75,1,14020.75,1
MNQ,2021-04-26T22:04:10Z,14020.75,14020.75,14020.75,14020.75,2,14020.75,2
MNQ,2021-04-26T22:04:15Z,14020.75,14020.75,14020.75,14020.75,0,14020.75,0
