Symbol,Time,Open,High,Low,Close,Volume,Wap,Count
MNQ,2021-04-20T22:00:00Z,13742.25,13748.75,13740,13748.75,133,13745.4,71
MNQ,2021-04-20T22:00:05Z,13746,13749,13743.25,13744.5,45,13746.15,31
MNQ,2021-04-20T22:00:10Z,13744,13746.5,13741.25,13743,45,13743.625,31
MNQ,2021-04-20T22:00:15Z,13743,13745,13743,13743.75,62,13743.5,26
MNQ,2021-04-20T22:00:20Z,13744.25,13746.75,13744.25,13745.25,51,13745.475,32
MNQ,2021-04-20T22:00:25Z,13744,13744.5,13742,13742,62,13743.075,35
MNQ,2021-04-20T22:00:30Z,13742,13743.25,13740,13741,34,13741.2,20
MNQ,2021-04-20T22:00:35Z,13740,13741.75,13739.75,13740,22,13740.625,19
MNQ,2021-04-20T22:00:40Z,13741.25,13741.75,13740.75,13741.25,24,13741.2,15
MNQ,2021-04-20T22:00:45Z,13739.75,13740.75,13739.25,13739.75,25,13739.95,19
MNQ,2021-04-20T22:00:50Z,13740.75,13742.25,13739.75,13741.75,37,13741.225,25
MNQ,2021-04-20T22:00:55Z,13741.25,13742.75,13741,13742.5,23,13742.15,17
MNQ,2021-04-20T22:01:00Z,13742,13745,13741.25,13745,62,13743.25,41
MNQ,2021-04-20T22:01:05Z,13744.5,13747,13744.5,13746.75,55,13746.15,40
MNQ,2021-04-20T22:01:10Z,13746.25,13746.5,13744.5,13745.5,69,13745.3,45
MNQ,2021-04-20T22:01:15Z,13745.25,13745.75,13744.25,13745.25,28,13744.875,16
MNQ,2021-04-20T22:01:20Z,13745.5,13747,13744.75,13747,29,13745.875,22
MNQ,2021-04-20T22:01:25Z,13746.25,13747,13746.25,13746.75,15,13746.675,12
MNQ,2021-04-20T22:01:30Z,13747.25,13747.25,13745.25,13746.25,23,13746.075,13
MNQ,2021-04-20T22:01:35Z,13746.25,13746.25,13744.75,13745.5,21,13745.75,11
MNQ,2021-04-20T22:01:40Z,13746,13746.5,13745.5,13745.75,16,13746.1,12
MNQ,2021-04-20T22:01:45Z,13745.25,13745.75,13745.25,13745.75,17,13745.35,5
MNQ,2021-04-20T22:01:50Z,13745.5,13746.75,13745.25,13746.25,35,13745.925,17
MNQ,2021-04-20T22:01:55Z,13745.5,13745.5,13743,13743.5,28,13744.375,14
MNQ,2021-04-20T22:02:00Z,13742.75,13743.25,13742.75,13743.25,8,13742.95,7
MNQ,2021-04-20T22:02:05Z,13744.25,13744.25,13743.75,13743.75,3,13743.925,2
MNQ,2021-04-20T22:02:10Z,13744.75,13744.75,13743,13743.75,24,13743.6,10
MNQ,2021-04-20T22:02:15Z,13743.75,13743.75,13742.75,13743,15,13742.95,9
MNQ,2021-04-20T22:02:20Z,13742,13742,13741.25,13741.25,18,13741.575,5
MNQ,2021-04-20T22:02:25Z,13741.25,13742.25,13740.75,13741.75,29,13741.425,18
MNQ,2021-04-20T22:02:30Z,13741.75,13741.75,13739.5,13740,29,13740.275,11
MNQ,2021-04-20T22:02:35Z,13741,13742,13741,13741.75,6,13741.575,5
MNQ,2021-04-20T22:02:40Z,13742.5,13742.75,13741.75,13742.75,9,13742.25,6
MNQ,2021-04-20T22:02:45Z,13743,13743.5,13743,13743.5,4,13743.375,4
MNQ,2021-04-20T22:02:50Z,13742.5,13743,13742.5,13743,6,13742.875,3
MNQ,2021-04-20T22:02:55Z,13743.5,13744,13743,13743.75,24,13743.65,14
MNQ,2021-04-20T22:03:00Z,13743.75,13744.5,13743.75,13744.5,10,13744.2,8
MNQ,2021-04-20T22:03:05Z,13744.5,13744.75,13744.25,13744.25,8,13744.45,6
MNQ,2021-04-20T22:03:10Z,13744.5,13744.5,13743.75,13743.75,11,13744,6
MNQ,2021-04-20T22:03:15Z,13744,13744,13744,13744,1,13744,1
MNQ,2021-04-20T22:03:20Z,13744.75,13745,13744.75,13744.75,4,13744.875,3
MNQ,2021-04-20T22:03:25Z,13745,13745.5,13744.5,13744.75,24,13744.975,11
MNQ,2021-04-20T22:03:30Z,13744.5,13745.5,13744.5,13744.75,9,13745.075,7
MNQ,2021-04-20T22:03:35Z,13745.25,13745.25,13744.75,13744.75,2,13745,2
MNQ,2021-04-20T22:03:40Z,13745,13745,13744.75,13744.75,3,13744.825,2
MNQ,2021-04-20T22:03:45Z,13744.5,13744.75,13744.25,13744.75,7,13744.475,3
MNQ,2021-04-20T22:03:50Z,13744.25,13745.25,13744.25,13745.25,4,13744.75,4
