Symbol,Time,Open,High,Low,Close,Volume,Wap,Count
MNQ,2021-03-29T22:00:00Z,12974.75,12978.75,12966,12970,77,12973.7,42
MNQ,2021-03-29T22:00:05Z,12971.75,12971.75,12968.75,12971.25,12,12969.925,10
MNQ,2021-03-29T22:00:10Z,12971.75,12974.75,12970.75,12972.75,37,12972.85,31
MNQ,2021-03-29T22:00:15Z,12972.75,12974,12972.75,12974,18,12973.125,14
MNQ,2021-03-29T22:00:20Z,12972.75,12972.75,12970.75,12972.25,21,12971.475,11
MNQ,2021-03-29T22:00:25Z,12972.25,12972.75,12970.75,12972.5,12,12971.85,12
MNQ,2021-03-29T22:00:30Z,12972.75,12974.5,12972.75,12973.25,23,12973.425,13
MNQ,2021-03-29T22:00:35Z,12973.75,12973.75,12972.75,12972.75,4,12973.125,3
MNQ,2021-03-29T22:00:40Z,12973.75,12979,12973.25,12977.5,41,12976.125,30
MNQ,2021-03-29T22:00:45Z,12978.75,12979,12974.75,12974.75,22,12976.75,18
MNQ,2021-03-29T22:00:50Z,12975,12975.75,12974.25,12975,12,12975.05,9
MNQ,2021-03-29T22:00:55Z,12975,12975.25,12973.25,12974.75,7,12974.425,7
MNQ,2021-03-29T22:01:00Z,12974.75,12978.25,12974.75,12975,29,12976.15,21
MNQ,2021-03-29T22:01:05Z,12974.75,12975.25,12974.25,12974.5,5,12974.65,5
MNQ,2021-03-29T22:01:10Z,12975.25,12975.25,12974.25,12975.25,8,12974.95,5
MNQ,2021-03-29T22:01:15Z,12974.75,12976.75,12974.75,12975.75,14,12975.35,12
MNQ,2021-03-29T22:01:20Z,12975.5,12976.25,12975.25,12975.25,6,12975.7,6
MNQ,2021-03-29T22:01:25Z,12976.25,12976.25,12976.25,12976.25,1,12976.25,1
MNQ,2021-03-29T22:01:30Z,12975.75,12975.75,12972.75,12973.75,31,12974.025,24
MNQ,2021-03-29T22:01:35Z,12972.75,12974.25,12972.25,12973.75,29,12973.375,18
MNQ,2021-03-29T22:01:40Z,12973.5,12974,12972.25,12972.75,12,12973.175,11
MNQ,2021-03-29T22:01:45Z,12973.5,12974.75,12973.5,12974.75,14,12974.3,5
MNQ,2021-03-29T22:01:50Z,12974.75,12974.75,12973.5,12973.5,4,12974.25,4
MNQ,2021-03-29T22:01:55Z,12973.25,12973.5,12972.25,12973,11,12972.9,9
