Symbol,Time,Open,High,Low,Close,Volume,Wap,Count
MNQ,2021-03-15T22:00:00Z,13071.25,13083.75,13069.5,13074.25,65,13076.2,45
MNQ,2021-03-15T22:00:05Z,13079.75,13083,13074.25,13078.25,32,13078.825,26
MNQ,2021-03-15T22:00:10Z,13078.25,13078.25,13077.75,13078.25,6,13078.175,6
MNQ,2021-03-15T22:00:15Z,13077.25,13077.25,13074.75,13074.75,10,13076.05,8
MNQ,2021-03-15T22:00:20Z,13075.25,13075.25,13072.75,13074.75,20,13074,18
MNQ,2021-03-15T22:00:25Z,13074.75,13074.75,13073.75,13073.75,3,13074.075,3
MNQ,2021-03-15T22:00:30Z,13073.25,13075.5,13073.25,13075.5,8,13074.65,6
MNQ,2021-03-15T22:00:35Z,13074.75,13075.75,13074,13074.25,11,13075.075,7
MNQ,2021-03-15T22:00:40Z,13073.75,13073.75,13073.25,13073.25,3,13073.425,3
MNQ,2021-03-15T22:00:45Z,13073.75,13073.75,13073.75,13073.75,1,13073.75,1
MNQ,2021-03-15T22:00:50Z,13074,13074.75,13073,13073.5,23,13073.7,14
MNQ,2021-03-15T22:00:55Z,13073.75,13073.75,13073,13073,2,13073.375,2
MNQ,2021-03-15T22:01:00Z,13072.75,13072.75,13071,13072.25,18,13071.925,16
MNQ,2021-03-15T22:01:05Z,13073.25,13073.25,13072.5,13073.25,5,13073,4
MNQ,2021-03-15T22:01:10Z,13072.75,13073,13072.25,13072.25,4,13072.75,3
MNQ,2021-03-15T22:01:15Z,13072,13073.25,13072,13073.25,6,13072.25,3
MNQ,2021-03-15T22:01:20Z,13072.5,13072.5,13072.5,13072.5,1,13072.5,1
MNQ,2021-03-15T22:01:25Z,13073.5,13074.75,13073.25,13073.75,14,13073.9,10
MNQ,2021-03-15T22:01:30Z,13073.25,13075.5,13073.25,13074.25,17,13074.775,12
MNQ,2021-03-15T22:01:35Z,13075.25,13076.25,13074.75,13076.25,12,13075.8,10
MNQ,2021-03-15T22:01:40Z,13075.75,13075.75,13074.75,13074.75,3,13075.25,3
MNQ,2021-03-15T22:01:45Z,13075.25,13075.25,13073.5,13074.25,4,13074.325,4
MNQ,2021-03-15T22:01:50Z,13074.25,13075,13074.25,13075,7,13074.825,4
MNQ,2021-03-15T22:01:55Z,13074.25,13075.75,13074.25,13075.75,5,13075.2,5
MNQ,2021-03-15T22:02:00Z,13075.25,13075.25,13074,13074,10,13074.575,8
